"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","b_rbi","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","xba","xslg","woba","xwoba","xobp","xiso","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Bichette, Bo",666182,2023,25,571,601,175,122,30,3,20,115,27,19.1,4.5,".306",".475",".339","0.814","0.169","73","271","3","5","14","2","0","0","1",".301",".496",".349",".356",".335",".195","90.2","6.2",38.3,44,9.6,6.1,31.5,44.9,"101.736681894","95.184330552",21.1,56.6
"Bauers, Jake",641343,2023,27,242,272,49,22,15,0,12,95,27,34.9,9.9,".202",".413",".279","0.692","0.211","30","100","2","3","3","0","0","0","3",".223",".478",".297",".334",".300",".255","89.1","13.8",36,28,18.7,5.3,20.7,48.7,"102.0116428","95.506092133",33.3,45.8
"Kirk, Alejandro",672386,2023,24,372,422,93,69,16,0,8,45,42,10.7,10,".250",".358",".334","0.692","0.108","43","133","0","0","21","6","1","0","2",".252",".392",".308",".321",".336",".141","87.6","6.3",31.9,17,5.2,5.5,25.5,38.3,"98.523712317","93.313905535",12.8,41.6
"Bregman, Alex",608324,2023,29,622,724,163,106,28,4,25,87,92,12,12.7,".262",".441",".363","0.804","0.179","98","274","1","3","22","8","1","0","2",".263",".440",".351",".353",".365",".178","88.6","17.6",35.8,29,5.4,10.1,24.8,38.2,"98.071537732","93.248960689",14.1,38.7
"Encarnacion-Strand, Christian",687952,2023,23,222,241,60,40,7,0,13,69,14,28.6,5.8,".270",".477",".328","0.805","0.207","37","106","0","2","5","5","0","0","0",".266",".480",".346",".346",".324",".214","90.3","18.6",38.6,16,10.5,8.5,29.4,48.4,"101.855748701","95.359737582",29.4,52.7
"Friedl, TJ",670770,2023,27,488,556,136,88,22,8,18,90,47,16.2,8.5,".279",".467",".352","0.819","0.188","66","228","6","27","0","10","1","8","3",".238",".325",".353",".290",".317",".087","86.7","16.1",32,13,3.2,2.2,26.9,27.6,"96.368739947","92.196228515",18.4,42.2
"Ruiz, Esteury",665923,2023,24,449,497,114,84,24,1,5,99,20,19.9,4,".254",".345",".309","0.654","0.091","47","155","13","67","7","16","1","4","1",".234",".324",".290",".275",".290",".090","82.7","9.9",32.7,9,2.5,3.4,25.1,20,"93.969654118","91.300618171",25.3,51.9
"Segura, Jean",516416,2023,33,301,326,66,56,5,2,3,47,22,14.4,6.7,".219",".279",".277","0.556","0.060","21","84","2","6","12","2","1","1","0",".238",".343",".250",".284",".295",".106","88","2.9",22.4,9,3.5,5.9,20.4,38.8,"99.845816452","94.042211093",19.2,50.5
"Tovar, Ezequiel",678662,2023,21,581,615,147,91,37,4,15,166,25,27,4.1,".253",".408",".287","0.695","0.155","73","237","5","11","10","4","0","2","3",".243",".389",".298",".290",".279",".145","88","12.6",36.4,34,8.1,3.6,29.8,36.2,"99.019446394","93.628807036",31.3,59.7
"Barnes, Austin",605131,2023,33,178,200,32,25,5,0,2,43,17,21.5,8.5,".180",".242",".256","0.498","0.062","11","43","1","2","7","2","0","1","2",".211",".310",".229",".273",".288",".100","84.8","6.1",28.3,4,2.9,5.1,23.9,25.4,"96.019005147","92.044198148",22.2,44
"Castro, Rodolfo",666801,2023,24,227,256,48,35,7,0,6,74,23,28.9,9,".211",".322",".297","0.619","0.111","24","73","4","1","4","5","1","0","1",".188",".327",".277",".269",".276",".139","87.2","7.6",27.9,12,7.8,2.6,19.5,35.1,"99.104106883","93.615443987",32.9,47.6
"De La Cruz, Bryan",650559,2023,26,579,626,149,98,32,0,19,142,40,22.7,6.4,".257",".411",".304","0.715","0.154","78","238","1","4","18","1","0","0","5",".267",".446",".309",".330",".316",".179","89.9","11.8",41,39,8.8,7.2,27.4,42.5,"100.272527091","94.400399818",28.7,50.1
"Pratto, Nick",668472,2023,24,306,345,71,48,16,0,7,138,29,40,8.4,".232",".353",".307","0.660","0.121","35","108","1","1","3","6","0","0","4",".205",".335",".292",".277",".284",".130","87.5","13.4",40.7,14,8.1,6.4,31.4,41.9,"99.593088023","93.891924767",35.3,43.1
"Rutschman, Adley",668939,2023,25,588,687,163,111,31,1,20,101,92,14.7,13.4,".277",".435",".374","0.809","0.158","80","256","2","1","14","2","6","0","5",".289",".473",".352",".374",".387",".184","88.4","12.6",37,37,7.5,6.5,28.7,38.6,"99.614450772","93.937278476",15.6,41
"Mancini, Trey",641820,2023,31,235,263,55,39,12,0,4,78,21,29.7,8,".234",".336",".299","0.635","0.102","28","79","0","0","5","2","1","0","3",".211",".334",".280",".274",".282",".123","88.9","12.3",32.5,6,3.8,8.8,25,40.6,"99.887541875","94.139181069",32.7,49.5
"Mullins, Cedric",656775,2023,28,404,455,94,53,23,3,15,101,43,22.2,9.5,".233",".416",".305","0.721","0.183","74","168","3","19","6","1","1","3","4",".224",".359",".311",".291",".299",".134","88.9","21.6",28.1,20,6.5,3.5,24.8,37.1,"98.843959934","93.556146126",24.9,49.6
"Arroyo, Christian",624414,2023,28,195,206,47,28,16,0,3,45,7,21.8,3.4,".241",".369",".268","0.637","0.128","24","72","3","1","8","1","0","1","2",".232",".348",".274",".272",".265",".116","86.3","11.1",35.9,7,4.6,5.2,26.1,32.7,"97.619093067","92.82512",25.3,59.7
"Alvarez, Yordan",670541,2023,26,410,496,120,64,24,1,31,92,69,18.5,13.9,".293",".583",".407","0.990","0.290","97","239","0","0","7","13","5","0","4",".292",".632",".415",".436",".409",".340","93.3","17.1",35.7,58,18,7.1,20.8,52.2,"104.629318875","96.977658344",22.4,43.7
"Smith, Pavin",656976,2023,27,191,228,36,24,5,0,7,45,35,19.7,15.4,".188",".325",".317","0.642","0.137","30","62","1","1","3","1","0","0","0",".221",".390",".293",".328",".345",".169","89.9","13.8",34.9,11,7.5,7.5,21.9,41.8,"99.896326164","94.182208207",20.1,40.4
"Greene, Riley",682985,2023,22,378,416,109,75,19,4,11,114,35,27.4,8.4,".288",".447",".349","0.796","0.159","37","169","0","7","7","1","0","0","2",".286",".507",".344",".367",".348",".221","91.6","6.6",36.8,30,11.3,8.3,29.7,47.3,"103.007318636","95.926317652",28.2,46.8
"Olivares, Edward",658668,2023,27,354,385,93,54,23,4,12,64,22,16.6,5.7,".263",".452",".317","0.769","0.189","36","160","5","11","7","7","1","0","2",".266",".452",".329",".335",".321",".187","87.3","12.2",34.2,23,7.9,7.5,22.9,37.7,"99.121503973","93.605326233",22.9,50.7
"Short, Zack",670097,2023,28,221,253,45,29,9,0,7,66,28,26.1,11.1,".204",".339",".292","0.631","0.135","33","75","0","5","3","0","0","3","1",".207",".366",".281",".296",".297",".159","87.6","21.2",33.3,14,8.8,6.3,18.9,33.5,"98.045696579","93.141459737",24.9,41.9
"Duffy, Matt",622110,2023,32,191,209,48,38,8,0,2,39,12,18.7,5.7,".251",".325",".306","0.631","0.074","16","62","0","1","4","4","0","0","2",".267",".347",".281",".298",".321",".080","86.4","8.8",35.7,4,2.6,1.3,30.5,33.1,"96.70870961","92.368218506",23,48.1
"Taylor, Tyrone",621438,2023,29,231,243,54,26,17,1,10,55,8,22.6,3.3,".234",".446",".267","0.713","0.212","35","103","0","9","10","3","0","0","1",".243",".435",".302",".307",".277",".192","87.7","18.2",33.9,12,6.8,10.2,19.2,39.5,"99.373020909","93.756534489",24.9,51.9
"Triolo, Jared",669707,2023,25,181,209,54,42,9,0,3,63,24,30.1,11.5,".298",".398",".388","0.786","0.100","21","72","1","6","0","3","0","0","1",".253",".382",".350",".326",".348",".129","86.6","10.6",39.5,7,5.9,6.7,34.5,33.6,"98.027101167","93.167449076",32.4,43.7
"Neto, Zach",687263,2023,22,289,329,65,39,17,0,9,77,20,23.4,6.1,".225",".377",".308","0.685","0.152","34","109","1","5","5","16","0","1","3",".224",".410",".302",".315",".308",".186","89.1","14.5",33.8,19,8.8,7.4,21.3,40.3,"99.587439533","93.888217243",28.7,47.9
"Jones, Nolan",666134,2023,25,367,424,109,63,22,4,20,126,53,29.7,12.5,".297",".542",".389","0.931","0.245","62","199","4","20","1","3","3","0","1",".246",".502",".395",".362",".346",".257","90.1","9.8",34.7,38,15.7,3.7,23.6,41.3,"102.433112521","95.472742017",31.9,41.6
"Monasterio, Andruw",655316,2023,26,282,315,73,55,14,1,3,66,28,21,8.9,".259",".348",".330","0.678","0.089","27","98","2","7","9","3","0","0","2",".245",".375",".302",".308",".319",".129","88.8","17.7",41.3,12,5.5,5.5,27.5,33.5,"97.113217523","92.687779124",21.7,42.1
"Harris II, Michael",671739,2023,22,505,539,148,94,33,3,18,101,25,18.7,4.6,".293",".477",".331","0.808","0.184","57","241","4","20","8","5","1","1","3",".298",".494",".345",".356",".337",".196","90.9","7.6",34.6,41,10,5.9,25.7,48.5,"103.586789505","96.131496609",24.4,52.9
"Urías, Ramón",602104,2023,29,360,396,95,66,22,3,4,101,27,25.5,6.8,".264",".375",".328","0.703","0.111","42","135","1","3","10","8","0","0","1",".223",".339",".310",".281",".291",".117","89.2","7.9",30.4,18,6.9,3.1,25.4,38.1,"99.139793769","93.685443346",28.7,49.1
"Riley, Austin",663586,2023,26,636,715,179,107,32,3,37,172,59,24.1,8.3,".281",".516",".345","0.861","0.235","97","328","1","3","18","9","4","0","11",".268",".524",".363",".366",".338",".255","92.3","13.5",35.2,66,13.9,7.8,23.6,49.2,"103.384251814","96.274145591",27.8,48.2
"Gorman, Nolan",669357,2023,23,406,464,96,52,17,0,27,148,53,31.9,11.4,".236",".478",".328","0.806","0.242","76","194","2","7","5","3","1","0","2",".231",".498",".345",".351",".324",".267","91","22.2",38.8,43,16.5,7.3,23.8,48.5,"102.010586077","95.537335212",35.6,49
"Estrada, Thairo",642731,2023,27,495,530,134,92,26,2,14,120,22,22.6,4.2,".271",".416",".315","0.731","0.145","49","206","7","23","10","11","1","0","2",".246",".373",".316",".293",".294",".127","85.9","10.8",34.7,18,4.8,3.7,27.3,33.7,"97.898139565","92.983630679",21.5,51.7
"Paredes, Isaac",670623,2023,24,492,571,123,68,24,0,31,104,58,18.2,10.2,".250",".488",".352","0.840","0.238","98","240","0","1","11","20","0","0","1",".228",".374",".362",".316",".333",".146","86.9","22.2",32.4,23,5.9,5.9,24.7,28.5,"96.372683866","92.205361059",18.2,45.6
"Ramírez, Harold",623912,2023,28,400,434,125,92,19,2,12,79,22,18.2,5.1,".313",".460",".353","0.813","0.147","68","184","3","5","7","6","0","0","6",".267",".413",".349",".318",".314",".146","89.1","6.1",29.4,15,4.6,6.4,25.7,40.7,"100.416096914","94.469777121",28.1,56.5
"Stott, Bryson",681082,2023,25,585,640,164,115,32,2,15,100,39,15.6,6.1,".280",".419",".329","0.748","0.139","62","245","3","31","10","7","1","1","8",".265",".393",".323",".312",".317",".127","88.1","10.1",36.4,23,4.7,5.3,26.5,35.2,"97.379136163","92.802445092",15.3,45
"Noda, Ryan",676116,2023,27,406,495,93,54,22,1,16,170,77,34.3,15.6,".229",".406",".364","0.770","0.177","54","165","1","3","4","10","1","0","2",".209",".396",".342",".334",".348",".187","91.2","16",38.2,31,13,8.8,22.7,45,"102.125166441","95.450814851",36.9,42.9
"Trejo, Alan",676701,2023,27,207,227,48,33,11,0,4,51,16,22.5,7,".232",".343",".288","0.631","0.111","26","71","1","5","3","1","0","1","2",".231",".341",".277",".278",".288",".110","85.5","14.6",36.5,7,4.4,6.3,29.6,22.6,"94.830734557","91.440444522",21.9,50.6
"Tellez, Rowdy",642133,2023,28,311,351,67,44,9,1,13,86,35,24.5,10,".215",".376",".291","0.667","0.161","47","117","0","0","11","0","2","0","5",".232",".375",".288",".305",".310",".143","89.9","15.2",35.7,20,8.7,7.8,23.5,40.4,"101.162097826","94.892917074",21.9,38.5
"Kwan, Steven",680757,2023,25,638,718,171,123,36,7,5,75,70,10.4,9.7,".268",".370",".340","0.710","0.102","54","236","3","21","9","3","2","1","6",".281",".362",".313",".319",".353",".081","86","10.7",37.7,6,1.1,2.8,29.3,18.8,"94.063409324","91.031738203",11.2,41.2
"McKinstry, Zach",656716,2023,28,464,518,107,73,21,4,9,113,44,21.8,8.5,".231",".351",".302","0.653","0.120","35","163","6","16","3","5","0","2","3",".243",".401",".289",".312",".314",".158","87.2","17.8",37.1,27,7.6,5.9,23.9,33.5,"97.726678239","92.940971652",20.5,47.3
"Smith, Josh",669701,2023,25,195,232,36,21,8,1,6,55,25,23.7,10.8,".185",".328",".304","0.632","0.143","15","64","0","1","3","9","0","2","1",".207",".398",".287",".323",".325",".191","88.5","12.5",30.8,15,10.5,7.7,18.9,36.4,"99.426100571","93.805422714",21.3,42.3
"Benson, Will",666181,2023,25,287,329,79,45,15,8,11,103,40,31.3,12.2,".275",".498",".365","0.863","0.223","31","143","3","19","3","1","0","0","1",".226",".401",".369",".321",".323",".176","90.2","14.6",40.5,19,10.3,9.2,27.6,42.2,"100.059735699","94.448386703",31.5,42.8
"Matos, Luis",682641,2023,21,228,253,57,41,13,1,2,33,20,13,7.9,".250",".342",".319","0.661","0.092","14","78","0","3","3","3","0","2","0",".257",".366",".295",".307",".325",".109","87.1","6.3",38.6,4,2,7.1,23.4,31,"97.615473402","92.870265619",17.2,46.5
"Renfroe, Hunter",592669,2023,31,498,548,116,65,31,0,20,125,44,22.8,8,".233",".416",".297","0.713","0.183","60","207","0","0","15","3","0","0","3",".221",".369",".308",".289",".287",".149","88.3","15",29.5,23,6.1,6.9,21.3,39.1,"100.508778984","94.37524563",26.4,50.8
"Massey, Michael",686681,2023,25,428,461,98,64,18,1,15,99,24,21.5,5.2,".229",".381",".274","0.655","0.152","55","163","2","6","3","4","0","1","4",".257",".434",".283",".318",".302",".178","88.6","19.7",38,26,7.8,7.5,26,39.5,"99.467958364","93.868433587",22.4,52.1
"Kim, Ha-Seong",673490,2023,27,538,626,140,100,23,0,17,124,75,19.8,12,".260",".398",".351","0.749","0.138","60","214","9","38","7","3","1","5","5",".242",".362",".330",".313",".337",".119","86.2","13.6",36.1,18,4.2,5.7,25.5,26.7,"96.561670433","92.283861587",17.8,38.9
"Acuña Jr., Ronald",660670,2023,25,643,735,217,137,35,4,41,84,80,11.4,10.9,".337",".596",".416","1.012","0.259","106","383","14","73","15","9","3","0","3",".351",".668",".428",".461",".430",".318","94.7","7.4",33.6,86,15.3,9.1,23.5,55.2,"106.368689571","98.157029125",18.7,46.2
"Hayes, Ke'Bryan",663647,2023,26,494,525,134,81,31,7,15,104,28,19.8,5.3,".271",".453",".309","0.762","0.182","61","224","6","10","11","0","1","0","3",".265",".442",".324",".322",".305",".177","92.2","13.2",34.1,29,7.4,9.9,26.2,48.3,"101.67326359","95.450846324",21.2,45.6
"Hampson, Garrett",641658,2023,28,221,252,61,45,12,1,3,67,23,26.6,9.1,".276",".380",".349","0.729","0.104","23","84","0","5","3","3","0","3","2",".236",".331",".323",".292",".316",".094","86.6","11.8",37.1,5,3.1,5.7,27.7,28.3,"96.842874595","92.486054257",26.3,43.3
"Harper, Bryce",547180,2023,30,457,546,134,83,29,1,21,119,80,21.8,14.7,".293",".499",".401","0.900","0.206","72","228","3","11","10","5","8","0","4",".282",".530",".384",".396",".396",".248","91.8","9.1",36.8,52,15.2,6.7,23.4,46.8,"103.839812899","96.235486154",33.5,51.4
"Bleday, JJ",668709,2023,25,256,303,50,29,11,0,10,72,42,23.8,13.9,".195",".355",".310","0.665","0.160","27","91","1","5","3","2","0","0","3",".200",".354",".297",".300",".315",".154","88.6","15.5",29.9,12,6.4,4.3,20.9,35.3,"98.165226087","93.234953169",28.2,43.6
"Walker, Christian",572233,2023,32,582,661,150,79,36,2,33,127,62,19.2,9.4,".258",".497",".333","0.830","0.239","103","289","0","11","13","8","3","0","8",".247",".465",".351",".340",".325",".219","88","15.8",32.6,53,11.4,6,19.2,40.4,"100.601281422","94.397470475",26.4,48.6
"Peña, Jeremy",665161,2023,25,577,634,152,107,32,3,10,129,43,20.3,6.8,".263",".381",".324","0.705","0.118","52","220","9","13","11","9","1","1","1",".261",".377",".310",".310",".322",".116","88","5.5",32.4,18,4,5.3,28,35.8,"99.143524796","93.690137489",28.4,53.2
"Kirilloff, Alex",666135,2023,25,281,319,76,50,14,1,11,80,28,25.1,8.8,".270",".445",".348","0.793","0.175","41","125","0","1","2","7","1","0","3",".258",".429",".343",".335",".339",".171","88.6","12.4",40.2,15,7.4,8.3,29.9,37.7,"98.668669706","93.556002892",27.6,47.3
"Ibáñez, Andy",628451,2023,30,356,383,94,58,23,2,11,69,24,18,6.3,".264",".433",".312","0.745","0.169","41","154","0","1","7","1","0","1","1",".266",".446",".320",".330",".315",".180","89.1","12.9",33.2,26,9,4.8,26.3,42.9,"99.890798819","94.208427735",22.6,51.8
"McCann, James",543510,2023,33,207,226,46,26,14,0,6,57,9,25.2,4,".222",".377",".269","0.646","0.155","26","78","1","3","5","5","0","3","2",".259",".433",".279",".318",".304",".174","89.8","16.6",37.4,11,7.1,9,31,43.9,"100.5154664","94.458814667",31.4,54.2
"Lowe, Brandon",664040,2023,28,377,436,87,50,15,1,21,119,50,27.3,11.5,".231",".443",".328","0.771","0.212","68","167","0","7","8","6","0","0","3",".229",".447",".334",".338",".328",".219","91.4","16",32.6,28,10.7,7.3,23.4,47.5,"101.419435954","95.219077088",32,51.6
"McLain, Matt",680574,2023,23,365,403,106,63,23,4,16,115,31,28.5,7.7,".290",".507",".357","0.864","0.217","50","185","5","14","5","7","0","0","0",".252",".441",".370",".332",".322",".190","89.3","13.8",39.6,27,10.8,7.6,27.2,42.4,"100.203855242","94.354982348",28,41.9
"Thomas, Lane",657041,2023,27,628,682,168,101,36,3,28,176,36,25.8,5.3,".268",".468",".315","0.783","0.200","86","294","5","20","5","11","0","0","7",".250",".439",".334",".319",".300",".189","88.5","10.8",36.8,44,9.6,6.5,24.4,40.7,"100.191573957","94.319062004",23,43.6
"Solano, Donovan",456781,2023,35,394,450,111,79,26,1,5,100,40,22.2,8.9,".282",".391",".369","0.760","0.109","38","154","0","0","8","15","1","0","1",".279",".430",".338",".351",".367",".151","90.2","13.1",43.1,18,6.1,8.1,31.9,43.7,"100.102935676","94.475306983",25.4,47.4
"Vargas, Miguel",678246,2023,23,256,304,50,24,15,4,7,61,38,20.1,12.5,".195",".367",".305","0.672","0.172","32","94","2","3","1","4","1","1","4",".208",".357",".295",".305",".318",".149","86.8","16.6",32,12,6,7.5,18.5,31.5,"97.543796","92.819102111",22.3,44.4
"García Jr., Luis",671277,2023,23,447,482,119,88,18,4,9,60,27,12.4,5.6,".266",".385",".304","0.689","0.119","50","172","4","9","10","0","1","1","7",".259",".409",".297",".309",".300",".150","88.3","4.6",31.9,23,5.8,6.3,23.5,36.5,"99.158102245","93.638514796",17.9,50.6
"Wade Jr., LaMonte",664774,2023,29,429,519,110,77,14,2,17,95,76,18.3,14.6,".256",".417",".373","0.790","0.161","45","179","0","2","4","6","3","4","4",".258",".456",".347",".361",".374",".198","88.4","17.4",33.6,31,9.1,5.8,25.1,39.8,"99.530093174","93.945744444",20.8,39.5
"Volpe, Anthony",683011,2023,22,541,601,113,65,23,4,21,167,52,27.8,8.7,".209",".383",".283","0.666","0.174","60","207","5","24","10","5","0","1","2",".228",".402",".290",".308",".301",".174","88.7","14.2",35.5,34,9,7.7,23.1,43,"99.54617672","93.954577957",28.2,47.9
"Rojas, Josh",668942,2023,29,314,350,77,56,17,0,4,81,27,23.1,7.7,".245",".338",".303","0.641","0.093","40","106","0","12","3","1","0","2","4",".228",".331",".284",".278",".290",".103","87.1","13",35.6,9,3.8,5.9,28.5,28.9,"96.683976983","92.417791379",24.2,44.3
"Buxton, Byron",621439,2023,29,304,347,63,28,17,1,17,109,35,31.4,10.1,".207",".438",".294","0.732","0.231","42","133","0","9","3","4","2","0","4",".207",".431",".311",".316",".298",".224","91.5","20.1",33.2,29,14.6,8.5,15.1,45.7,"102.5176971","95.782166382",30.6,50
"Carpenter, Kerry",681481,2023,25,418,459,116,77,17,2,20,115,32,25.1,7,".278",".471",".340","0.811","0.193","64","197","0","6","5","8","3","0","1",".254",".468",".347",".338",".320",".214","90.1","13.1",37.2,31,10.2,8.6,27.3,44,"99.813840795","94.326096744",27,52.4
"Wendle, Joey",621563,2023,33,297,318,63,42,16,3,2,67,13,21.1,4.1,".212",".306",".248","0.554","0.094","20","91","1","7","8","2","0","3","3",".232",".330",".242",".266",".269",".099","89.2","3.8",31.8,8,3.4,5.1,23.3,39.4,"97.966208793","93.354777576",25,47.7
"DeJong, Paul",657557,2023,29,372,400,77,50,13,0,14,121,21,30.3,5.3,".207",".355",".258","0.613","0.148","38","132","4","4","10","5","0","0","2",".216",".361",".266",".277",".268",".145","85.5","16.8",34.8,17,6.7,5.5,26.5,33.2,"97.657692047","92.870460632",35.4,53.2
"Freeman, Freddie",518692,2023,33,637,730,211,121,59,2,29,121,72,16.6,9.9,".331",".567",".410","0.977","0.236","102","361","1","23","14","16","12","0","5",".315",".567",".411",".406",".396",".252","90","15.2",46.6,58,11.1,8.8,29.6,42.2,"100.590638269","94.617661541",20.4,51
"Rooker, Brent",667670,2023,28,463,526,114,63,20,1,30,172,49,32.7,9.3,".246",".488",".329","0.817","0.242","69","226","0","4","11","10","1","0","4",".233",".479",".348",".342",".319",".246","91.6","17.6",37.3,46,15.6,7.1,22.4,49.5,"102.653891351","95.962225864",38.2,46.1
"Naylor, Bo",666310,2023,23,198,230,47,23,13,0,11,53,30,23,13,".237",".470",".339","0.809","0.233","32","93","0","5","2","1","1","0","1",".214",".387",".347",".311",".320",".173","87.7","21",37,12,8.2,3.4,22.6,30.8,"97.298027397","92.697509448",21.8,44.5
"Isbel, Kyle",664728,2023,26,292,313,70,41,22,2,5,59,17,18.8,5.4,".240",".380",".282","0.662","0.140","34","111","1","7","5","1","0","1","2",".243",".380",".286",".290",".285",".137","89.4","14.6",32.2,13,5.5,5.5,23.7,39.8,"99.280896261","93.847228522",20.8,46.9
"d'Arnaud, Travis",518595,2023,34,267,292,60,36,13,0,11,67,21,22.9,7.2,".225",".397",".288","0.685","0.172","39","106","0","0","6","3","0","0","1",".248",".440",".297",".326",".311",".192","90.7","10.3",37.8,18,9,10.9,20.9,42.8,"101.038586","94.8353646",28.6,52
"Mountcastle, Ryan",663624,2023,26,423,470,114,74,21,1,18,107,37,22.8,7.9,".270",".452",".328","0.780","0.182","68","191","1","3","13","3","1","0","7",".266",".506",".333",".356",".328",".239","91.4","12",35.9,39,12.1,7.1,24.5,44.9,"102.167820745","95.45427677",28.3,54.7
"India, Jonathan",663697,2023,26,454,529,111,71,23,0,17,109,52,20.6,9.8,".244",".407",".338","0.745","0.163","61","185","2","14","13","16","0","0","7",".248",".425",".327",".338",".344",".177","89.5","15.2",37.2,27,7.7,7.7,25,38.6,"99.676934286","94.0396352",22,38.6
"Ward, Taylor",621493,2023,29,356,409,90,58,18,0,14,80,39,19.6,9.5,".253",".421",".335","0.756","0.168","47","150","2","4","9","8","0","0","6",".251",".437",".329",".340",".338",".187","90.7","14.3",34,23,8.2,6,23.8,43.9,"100.268469209","94.588852374",21.1,44.3
"Wong, Kolten",543939,2023,32,224,250,41,31,6,0,4,53,18,21.2,7.2,".183",".263",".256","0.519","0.080","27","59","2","3","1","5","0","0","3",".213",".296",".236",".266",".286",".083","85.6","14",28.7,3,1.7,4,25.3,27,"96.00426619","92.008496429",21.7,47.9
"Thomas, Alek",677950,2023,23,374,402,86,55,17,5,9,86,19,21.4,4.7,".230",".374",".273","0.647","0.144","39","140","1","9","5","4","1","2","3",".247",".374",".278",".291",".290",".128","88.9","2.2",28.3,15,5.1,6.8,24.2,41.6,"99.767087793","94.064693103",25.2,49.1
"Candelario, Jeimer",600869,2023,29,505,576,127,63,39,3,22,127,53,22,9.2,".251",".471",".336","0.807","0.220","70","238","1","8","11","13","1","0","4",".231",".407",".346",".318",".319",".176","88.3","14.1",36.9,30,7.9,7.3,21.7,36.4,"99.185208","93.708029184",24.2,47.4
"Rodríguez, Endy",682848,2023,23,186,204,41,29,7,2,3,49,17,24,8.3,".220",".328",".284","0.612","0.108","13","61","0","0","3","0","0","0","1",".230",".381",".271",".296",".294",".150","89.1","16.5",35.5,7,5.1,8,24.6,36.2,"97.95644029","93.14479073",21.4,46.3
"Vientos, Mark",668901,2023,23,218,233,46,31,5,1,9,71,10,30.5,4.3,".211",".367",".253","0.620","0.156","22","80","0","1","5","3","0","0","2",".236",".433",".267",".309",".280",".197","92.5","9.5",24.2,16,10.7,6,27.5,51,"103.444965733","96.432401342",36.7,53
"Rogers, Jake",668670,2023,28,331,365,73,41,11,0,21,118,28,32.3,7.7,".221",".444",".286","0.730","0.223","49","147","1","1","6","3","0","1","2",".224",".448",".312",".319",".292",".224","90.4","14.7",40.3,26,12,10.2,23.6,45.6,"100.372054766","94.614399346",31.7,45.8
"Rojas, Miguel",500743,2023,34,385,423,91,69,16,1,5,48,26,11.3,6.1,".236",".322",".290","0.612","0.086","31","124","3","8","12","5","0","2","5",".247",".338",".271",".286",".302",".091","87.3","11",33.4,10,2.9,4.1,23.8,32,"97.505333176","92.848794735",16.5,49.6
"Wisdom, Patrick",621550,2023,31,268,302,55,23,8,1,23,111,30,36.8,9.9,".205",".500",".289","0.789","0.295","46","134","2","4","4","2","0","1","1",".211",".492",".333",".333",".294",".281","92.7","21.7",33.3,32,20.1,4.4,18.2,54.7,"103.448312785","96.664593567",33.8,46.7
"Díaz, Aledmys",649557,2023,32,315,344,72,47,20,1,4,66,17,19.2,4.9,".229",".337",".280","0.617","0.108","24","106","0","1","14","7","2","1","4",".232",".333",".268",".274",".286",".101","87.8","11.3",27.6,7,2.8,7.1,22.4,33.5,"97.951582698","93.010438968",22.3,52.8
"Westburg, Jordan",676059,2023,24,208,228,54,32,17,2,3,56,16,24.6,7,".260",".404",".311","0.715","0.144","23","84","1","4","3","1","0","0","3",".256",".407",".309",".317",".313",".151","90.2","13.4",38.1,10,6.5,10.3,27.7,44.5,"100.977982987","94.800749545",26,48.7
"Benintendi, Andrew",643217,2023,28,562,621,147,106,34,2,5,89,52,14.3,8.4,".262",".356",".326","0.682","0.094","45","200","2","13","12","3","5","1","3",".270",".383",".299",".314",".334",".113","86.6","14.5",40.9,14,2.9,3.4,30.8,27,"95.498075212","91.757391695",19.3,49
"Berti, Jon",542932,2023,33,388,424,114,88,16,3,7,77,29,18.2,6.8,".294",".405",".344","0.749","0.111","33","157","6","16","10","2","2","2","3",".278",".411",".325",".324",".330",".133","85.4","2.4",29.7,15,4.7,3.5,26.9,31.3,"97.776931847","92.905131597",19.9,45.5
"Fortes, Nick",663743,2023,26,294,323,60,44,10,0,6,59,17,18.3,5.3,".204",".299",".263","0.562","0.095","26","88","2","4","12","7","0","3","2",".208",".329",".251",".264",".267",".120","88.2","13.9",27.1,9,3.8,5.8,20.8,35,"98.518887881","93.393950383",17.1,45.5
"Casas, Triston",671213,2023,23,429,502,113,66,21,2,24,126,70,25.1,13.9,".263",".490",".367","0.857","0.227","65","210","0","0","7","1","2","0","2",".249",".502",".367",".370",".356",".253","91.1","15.7",36.1,40,13.1,7.5,21.3,46.6,"102.616692288","95.686960262",28.1,43.6
"Jeffers, Ryan",680777,2023,26,286,335,79,48,15,2,14,93,33,27.8,9.9,".276",".490",".369","0.859","0.214","43","140","2","3","6","10","1","4","2",".230",".441",".369",".336",".330",".211","90.5","17.2",34.2,23,11.6,5,24.6,42.7,"101.812058454","95.327122694",29.2,45.4
